"name","brand_name","application_number","Action_Date","submission_class_code_description","New_Ind_in_Skin_Ca_Y_N","Indication_brief","Dz","N","substance_name","generic_name","manufacturer_name","marketing_status","reference_drug","product_number","dosage_form","route","strength","submission_number","submission_status","submission_type","submission_status_date","review_priority","submission_class_code","Subjects_Enrolled","Drug_Approval","BLA_NDA","Indication","Notes","Trial","Endpoint","END","Endpoint_shortened","EndpointNum","EE Var","EE Raw","Effect_Estimate","Major Efficacy Outcome Measure","Hazard_Ratio","Response_Rate","lb_95CI_proposed","lb_95CI","ub_95CI","Tool","Toolshort","ToolNum","Subm_Class_Skin_Confirmed_yes_no","NTE_Skin_confirmed","SingleArmNum_N_Y","RR_used_n_y","Placebo_Controlled_Trial","Comparator_Study_Placebo_Observation_or_Active_Comparator_N_Y","Regular_Approval","Accelerated_Approval","RANum","Mechanism","Mechanism_long","Mechanistic_Class","DESI_Drug","Other"
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1959-08-10,"Type 2 - New Active Ingredient","Yes","Mycosis Fungoides","CTCL",NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","1","AP","ORIG",1959-08-10,"STANDARD","TYPE 2",NA,"Methotrexate Sodium Solution","NDA011719","Methotrexate is used alone or in combination with other anticancer agents in the treatment of breast cancer, epidermoid cancers of the head and neck, advanced mycosis fungoides (cutaneous T cell lymphoma), and lung cancer, particularly squamous cell and small cell types. Methotrexate is also used in combination with other chemotherapeutic agents in the treatment of advanced stage non-Hodgkin’s lymphomas.","DESI drug; data confirming efficacy as part of DESI has not been identified yet",NA,"Response Rate","ORR","Response Rate",0,NA,"Not available",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,"1",NA,NA,"Yes","No","1","Antimetabolite","Antimetabolite","Cytotoxic Agent","Y","Solution"
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1975-07-22,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","21","AP","SUPPL",1975-07-22,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1975-11-03,"Labeling",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","22","AP","SUPPL",1975-11-03,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1975-11-03,"Labeling",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","23","AP","SUPPL",1975-11-03,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1975-12-05,"Labeling",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","24","AP","SUPPL",1975-12-05,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-06-29,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","25","AP","SUPPL",1976-06-29,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-06-29,"Labeling",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","26","AP","SUPPL",1976-06-29,NA,"LABELING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-06-29,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","28","AP","SUPPL",1976-06-29,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-08-03,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","27","AP","SUPPL",1976-08-03,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-09-07,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","29","AP","SUPPL",1976-09-07,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-09-07,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","30","AP","SUPPL",1976-09-07,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-09-07,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","31","AP","SUPPL",1976-09-07,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-09-14,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","32","AP","SUPPL",1976-09-14,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1976-09-14,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","33","AP","SUPPL",1976-09-14,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1977-03-18,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","37","AP","SUPPL",1977-03-18,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1977-03-28,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","36","AP","SUPPL",1977-03-28,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1977-07-14,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","38","AP","SUPPL",1977-07-14,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1977-08-02,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","35","AP","SUPPL",1977-08-02,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1978-08-08,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","46","AP","SUPPL",1978-08-08,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1978-08-22,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","39","AP","SUPPL",1978-08-22,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1978-12-14,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","47","AP","SUPPL",1978-12-14,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1979-01-02,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","43","AP","SUPPL",1979-01-02,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1979-02-15,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","49","AP","SUPPL",1979-02-15,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
"METHOTREXATE SODIUM","METHOTREXATE PRESERVATIVE FREE","NDA011719",1979-10-15,"Manufacturing (CMC)",NA,NA,NA,NA,"METHOTREXATE SODIUM","METHOTREXATE","Hospira, Inc.","Discontinued","Yes","014","INJECTABLE","INJECTION","EQ 25MG BASE/ML, EQ 2.5GM BASE/100ML (EQ 25MG BASE/ML), EQ 500MG BASE/20ML (EQ 25MG BASE/ML), EQ 20MG BASE/2ML (EQ 10MG BASE/ML), EQ 20MG BASE/VIAL, EQ 50MG BASE/VIAL, EQ 2.5MG BASE/ML, EQ 25MG BASE/ML, EQ 100MG BASE/VIAL, EQ 50MG BASE/2ML (EQ 25MG BASE/ML), EQ 1GM BASE/VIAL, EQ 1GM BASE/40ML (EQ 25MG BASE/ML)","51","AP","SUPPL",1979-10-15,"STANDARD","MANUF (CMC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antimetabolite","Antimetabolite","Cytotoxic Agent",NA,NA
